Time,NepseIndex
2020-07-20,1464.94
2020-07-21,1449.94
2020-07-22,1432.44
2020-07-23,1442.61
2020-07-26,1465.1
2020-07-27,1462.48
2020-07-28,1454.89
2020-07-29,1431.52
2020-07-30,1439.06
2020-08-02,1396.28
2020-08-03,1403.86
2020-08-05,1382.66
2020-08-06,1381.37
2020-08-09,1392.68
2020-08-10,1430.41
2020-08-11,1423.81
2020-08-12,1425.32
2020-08-13,1408.79
2020-08-16,1391.46
2020-08-17,1402.21
2020-08-18,1407.89
2020-08-19,1391.29
2020-08-20,1397.57
2020-08-23,1410.34
2020-08-24,1431.6
2020-08-25,1440.94
2020-08-26,1462.03
2020-08-27,1458.04
2020-08-30,1462.67
2020-08-31,1484.99
2020-09-02,1510.57
2020-09-03,1510.42
2020-09-06,1499.97
2020-09-07,1487.81
2020-09-08,1495.15
2020-09-09,1508.2
2020-09-10,1520.69
2020-09-13,1537.25
2020-09-14,1540.51
2020-09-15,1536.03
2020-09-16,1541.4
2020-09-17,1572.18
2020-09-20,1575.18
2020-09-21,1569.06
2020-09-22,1546.15
2020-09-23,1555.52
2020-09-24,1561.27
2020-09-27,1565.55
2020-09-28,1560.83
2020-09-29,1553.62
2020-09-30,1550.43
2020-10-01,1571.04
2020-10-04,1585.75
2020-10-05,1582.12
2020-10-06,1586.29
2020-10-07,1600.97
2020-10-08,1589.63
2020-10-11,1576.27
2020-10-12,1578.01
2020-10-13,1568.59
2020-10-14,1561.17
2020-10-15,1562.46
2020-10-18,1556.8
2020-10-19,1570.38
2020-10-20,1583.6
2020-10-21,1597.71
2020-10-22,1606.25
2020-10-28,1647.45
2020-10-29,1645.67
2020-11-01,1640.95
2020-11-02,1637.63
2020-11-03,1643.03
2020-11-04,1640.64
2020-11-05,1636.17
2020-11-08,1648.58
2020-11-09,1652.8
2020-11-10,1678.79
2020-11-11,1707.67
2020-11-12,1718.49
2020-11-18,1741.81
2020-11-19,1778.12
2020-11-22,1782.81
2020-11-23,1780.43
2020-11-24,1810.11
2020-11-25,1874.81
2020-11-26,1893.24
2020-11-29,1968.27
2020-11-30,1997.05
2020-12-01,2000.4
2020-12-02,2071.02
2020-12-03,2055.45
2020-12-06,1932.11
2020-12-07,2004.39
2020-12-08,1995.35
2020-12-09,1955.75
2020-12-10,1964.02
2020-12-13,2010.45
2020-12-14,2067.17
2020-12-15,2061.41
2020-12-16,2055.22
2020-12-17,2032.51
2020-12-20,1935.63
2020-12-21,1965.96
2020-12-22,2061.41
2020-12-23,2068.45
2020-12-24,2038.63
2020-12-27,1998.65
2020-12-28,2007.29
2020-12-29,2012.89
2020-12-30,2062.06
2020-12-31,2087.27
2021-01-03,2175.39
2021-01-04,2169.04
2021-01-05,2165.49
2021-01-06,2178.57
2021-01-07,2194.48
2021-01-10,2235.72
2021-01-11,2239.42
2021-01-12,2267.73
2021-01-13,2286.54
2021-01-17,2315
2021-01-18,2332.31
2021-01-19,2326.9
2021-01-20,2342.76
2021-01-21,2374.64
2021-01-24,2424.84
2021-01-25,2440.87
2021-01-26,2423.09
2021-01-27,2441.85
2021-01-28,2425.29
2021-01-31,2370.54
2021-02-01,2408.24
2021-02-02,2473.73
2021-02-03,2466.92
2021-02-04,2475.26
2021-02-07,2524
2021-02-08,2561.47
2021-02-09,2532.46
2021-02-10,2543.03
2021-02-11,2526.92
2021-02-14,2493.59
2021-02-15,2586.01
2021-02-16,2601.51
2021-02-17,2611.45
2021-02-18,2636.68
2021-02-21,2640.34
2021-02-22,2607.67
2021-02-23,2586.51
2021-02-24,2599.07
2021-02-25,2554.13
2021-02-28,2474.39
2021-03-01,2515.03
2021-03-02,2455.33
2021-03-03,2416.01
2021-03-04,2506.68
2021-03-07,2485.1
2021-03-09,2461.88
2021-03-10,2458.49
2021-03-14,2407.26
2021-03-15,2389.19
2021-03-16,2391.75
2021-03-17,2432.15
2021-03-18,2475.09
2021-03-21,2538.47
2021-03-22,2514.4
2021-03-23,2528.96
2021-03-24,2570.31
2021-03-25,2548.97
2021-03-29,2543.52
2021-03-30,2575.67
2021-03-31,2619.03
2021-04-01,2631.9
2021-04-04,2657.61
2021-04-05,2658.75
2021-04-06,2674.47
2021-04-07,2671.62
2021-04-08,2674.36
2021-04-12,2691.56
2021-04-13,2714.79
2021-04-15,2735.4
2021-04-18,2699.51
2021-04-19,2661.94
2021-04-20,2664.62
2021-04-21,2632.21
2021-04-22,2648.01
2021-04-25,2572.21
2021-04-26,2506.62
2021-04-27,2599.08
2021-04-28,2585.28
2021-04-29,2611.11
2021-05-02,2665.11
2021-05-03,2652.58
2021-05-04,2654.03
2021-05-05,2649.6
2021-05-06,2637.13
2021-05-09,2618.63
2021-05-10,2645.85
2021-05-11,2673.32
2021-05-12,2673.88
2021-05-13,2684.01
2021-05-16,2738.3
2021-05-17,2759.22
2021-05-18,2793.81
2021-05-19,2780.81
2021-05-20,2787.19
2021-05-23,2820
2021-05-24,2823.05
2021-05-25,2816.6
2021-05-27,2815.4
2021-05-30,2827.93
2021-05-31,2782.86
2021-06-01,2771.15
2021-06-02,2827.13
2021-06-03,2856.77
2021-06-06,2906.91
2021-06-07,2906.7
2021-06-08,2960.14
2021-06-09,2946.58
2021-06-10,2944.78
2021-06-13,2983.11
2021-06-14,3025.83
2021-06-15,3022.11
2021-06-16,2969.72
2021-06-17,2968.42
2021-06-20,2905.32
2021-06-21,2834.41
2021-06-22,2913.84
2021-06-23,2859.96
2021-06-24,2843
2021-06-27,2870.18
2021-06-28,2871.7
2021-06-29,2828
2021-06-30,2823.88
2021-07-01,2843
2021-07-04,2834.52
2021-07-05,2822.74
2021-07-06,2818.11
2021-07-07,2801.13
2021-07-08,2825.11
2021-07-11,2899.82
2021-07-12,2854.84
2021-07-13,2871.03
2021-07-14,2872.05
2021-07-15,2883.38
2021-07-18,2980.61
2021-07-19,2994.42
2021-07-22,3004.33
2021-07-25,3058.64
2021-07-26,3050.43
2021-07-27,3076.37
2021-07-28,3094.95
2021-07-29,3079.82
2021-08-01,3081.07
2021-08-02,3085.07
2021-08-03,3111.09
2021-08-04,3123.15
2021-08-05,3107.45
2021-08-08,3108.13
2021-08-09,3109.6
2021-08-10,3161.56
2021-08-11,3162.41
2021-08-12,3178.91
2021-08-15,3154.34
2021-08-16,3160.09
2021-08-17,3160.32
2021-08-18,3198.19
2021-08-19,3180.86
2021-08-24,3125.01
2021-08-25,3076.45
2021-08-26,3094.05
2021-08-29,3044.87
2021-08-31,2975.84
2021-09-01,2977.02
2021-09-02,2926.74
2021-09-05,2818.73
2021-09-06,2980.79
2021-09-07,2936.61
2021-09-08,2876.59
2021-09-09,2875.98
2021-09-12,2947.42
2021-09-13,2947.7
2021-09-14,2929.29
2021-09-15,2889.03
2021-09-16,2812.39
2021-09-20,2698.25
2021-09-21,2712.07
2021-09-22,2816.95
2021-09-23,2819.66
2021-09-26,2758.48
2021-09-27,2685.42
2021-09-28,2615.4
2021-09-29,2665.94
2021-09-30,2633.42
2021-10-03,2577.5
2021-10-04,2570.81
2021-10-05,2612.65
2021-10-06,2681.11
2021-10-10,2662.58
2021-10-11,2639.38
2021-10-17,2656.97
2021-10-18,2587.45
2021-10-19,2510.73
2021-10-20,2571.66
2021-10-21,2556.96
2021-10-24,2584.53
2021-10-25,2672.25
2021-10-26,2751.07
2021-10-27,2769.13
2021-10-28,2782.17
2021-10-31,2837.62
2021-11-01,2819.87
2021-11-02,2843.62
2021-11-03,2848.84
2021-11-08,2829.65
2021-11-09,2749.86
2021-11-11,2690.29
2021-11-14,2688.92
2021-11-15,2715.35
2021-11-16,2784.58
2021-11-17,2801.52
2021-11-18,2769.13
2021-11-21,2757.53
2021-11-22,2765.44
2021-11-23,2733.14
2021-11-24,2735.01
2021-11-25,2731.78
2021-11-28,2651.49
2021-11-29,2629.98
2021-11-30,2628.37
2021-12-01,2633.66
2021-12-02,2584.61
2021-12-05,2513.89
2021-12-06,2546.09
2021-12-07,2508.91
2021-12-08,2455.81
2021-12-09,2449.97
2021-12-12,2361.27
2021-12-13,2282.01
2021-12-14,2418.85
2021-12-15,2414.62
2021-12-16,2376.74
2021-12-20,2358.81
2021-12-21,2415.55
2021-12-22,2507.7
2021-12-23,2520.23
2021-12-26,2591.42
2021-12-27,2521.65
2021-12-28,2518.99
2021-12-29,2524.5
2022-01-02,2584.91
2022-01-03,2616.94
2022-01-04,2679.95
2022-01-05,2649.2
2022-01-06,2692.47
2022-01-09,2765.47
2022-01-10,2784.95
2022-01-11,2834.13
2022-01-12,2803.62
2022-01-13,2857.75
2022-01-16,2926.74
2022-01-17,2947.38
2022-01-18,2936.66
2022-01-19,2898.31
2022-01-20,2931.34
2022-01-23,2920.51
2022-01-24,2820.65
2022-01-25,2815.06
2022-01-26,2776.65
2022-01-27,2779.98
2022-01-30,2885.53
2022-01-31,2871.05
2022-02-01,2891.3
2022-02-03,2876.74
2022-02-06,2836.17
2022-02-07,2851.86
2022-02-08,2835.58
2022-02-09,2813.52
2022-02-10,2801.56
2022-02-13,2700.89
2022-02-14,2700.98
2022-02-15,2754.29
2022-02-16,2734.44
2022-02-17,2732.52
2022-02-20,2693.1
2022-02-21,2718.51
2022-02-22,2735.93
2022-02-23,2720.43
2022-02-24,2661.44
2022-02-27,2653.7
2022-02-28,2610.6
2022-03-02,2547.04
2022-03-06,2543.39
2022-03-07,2544.93
2022-03-09,2514.58
2022-03-10,2566.9
2022-03-13,2667.97
2022-03-14,2668.11
2022-03-15,2650.97
2022-03-16,2631.32
2022-03-20,2616.58
2022-03-21,2634.65
2022-03-22,2650.7
2022-03-23,2630.36
2022-03-24,2613.67
2022-03-27,2572.23
2022-03-28,2542.28
2022-03-28,2541.84
2022-03-29,2527.58
2022-03-30,2568.25
2022-03-31,2544.3
2022-04-03,2513.41
2022-04-04,2497.47
2022-04-05,2452.06
2022-04-06,2428.75
2022-04-07,2464.31
2022-04-11,2419.71
2022-04-12,2385.02
2022-04-13,2415.24
2022-04-17,2385.64
2022-04-18,2343.87
2022-04-19,2357.24
2022-04-20,2320.51
2022-04-21,2325.45
2022-04-24,2420.91
2022-04-25,2386.01
2022-04-26,2370.99
2022-04-27,2376.17
2022-04-28,2356.17
2022-05-02,2307.44
2022-05-04,2275.68
2022-05-05,2238.62
2022-05-08,2256.57
2022-05-09,2268.84
2022-05-10,2313
2022-05-11,2369.06
2022-05-12,2350.42
2022-05-17,2265.52
2022-05-18,2274.42
2022-05-19,2250.91
2022-05-20,2235.09
2022-05-23,2200.88
2022-05-24,2217.19
2022-05-25,2231.57
2022-05-26,2239.6
2022-05-27,2223.78
2022-05-30,2173.44
2022-05-31,2137.92
2022-06-01,2130.71
2022-06-02,2112.47
2022-06-03,2078.7
2022-06-06,2065.82
2022-06-07,2020.23
2022-06-08,2080.44
2022-06-09,2062.8
2022-06-10,2048.16
2022-06-13,2032.34
2022-06-14,1996.26
2022-06-15,1966.37
2022-06-16,1978.94
2022-06-17,1971.36
2022-06-19,1934.11
2022-06-20,1884.81
2022-06-21,1924.74
2022-06-22,1893.53
2022-06-23,1848.28
2022-06-24,1862.06
2022-06-26,1956.98
2022-06-27,1933.13
2022-06-28,1921.31
2022-06-29,1962.71
2022-06-30,2037.64
2022-07-01,2028.77
2022-07-03,2086.38
2022-07-04,2076.67
2022-07-05,2030.59
2022-07-06,2043.92
2022-07-07,2027.32
2022-07-08,1992.61
2022-07-11,1915.61
2022-07-12,1927.28
2022-07-13,1986.82
2022-07-14,2001.53
2022-07-15,2009.46
2022-07-17,2011.39
2022-07-18,2029.43
2022-07-19,2045.63
2022-07-20,2050.59
2022-07-21,2044.72
2022-07-22,2017.46
2022-07-24,2078.51
2022-07-25,2132.96
2022-07-26,2088.16
2022-07-27,2111.99
2022-07-28,2127.42
2022-07-29,2140.39
2022-07-31,2195.1
2022-08-01,2196.25
2022-08-02,2193.43
2022-08-03,2186.77
2022-08-04,2148.16
2022-08-05,2113.3
2022-08-07,2123.82
2022-08-08,2106.15
2022-08-09,2062.8
2022-08-10,2056.88
2022-08-11,2037.92
2022-08-14,2010.01
2022-08-15,2065.89
2022-08-16,2041.06
2022-08-17,2040.7
2022-08-18,2068.26
2022-08-21,2060.55
2022-08-22,2053.13
2022-08-23,2054.95
2022-08-24,2057.85
2022-08-25,2039.55
2022-08-26,2022.62
2022-08-28,1989.26
2022-08-29,1993.02
2022-08-30,1995.21
2022-08-31,1973.38
2022-09-01,1972.29
2022-09-02,1970.62
2022-09-04,1977.3
2022-09-05,1973.01
2022-09-06,1951.79
2022-09-07,1939.88
2022-09-08,1937.74
2022-09-11,1926.28
2022-09-12,1912.74
2022-09-13,1934.04
2022-09-14,1981.48
2022-09-15,1924.48
2022-09-16,1910.38
2022-09-18,1876.41
2022-09-20,1837.6
2022-09-21,1848.82
2022-09-22,1838.96
2022-09-25,1815.13
2022-09-27,1831.05
2022-09-28,1837.46
2022-09-29,1853.76
2022-10-09,1898.38
2022-10-10,1871.22
2022-10-11,1855.16
2022-10-12,1866.48
2022-10-13,1870.63
2022-10-16,1860.94
2022-10-17,1858.33
2022-10-19,1845.51
2022-10-20,1844.14
2022-10-23,1858.49
2022-10-31,1874.87
2022-11-01,1930.99
2022-11-02,1938.3
2022-11-03,1922.16
2022-11-06,1965.36
2022-11-07,1958.94
2022-11-08,1956.36
2022-11-09,1917.22
2022-11-10,1893.7
2022-11-13,1883.16
2022-11-14,1904.45
2022-11-15,1897.86
2022-11-16,1911.26
2022-11-17,1936.83
2022-11-22,1929.7
2022-11-23,1921.99
2022-11-24,1933.55
2022-11-27,1965.98
2022-11-28,1950.37
2022-11-29,1953.35
2022-11-30,1949.85
2022-12-01,1961.06
2022-12-04,1963.22
2022-12-05,1938.76
2022-12-06,1933.88
2022-12-07,1917.28
2022-12-11,1885.31
2022-12-12,1902.27
2022-12-13,1899.7
2022-12-14,1897.08
2022-12-15,1882.6
2022-12-18,1855.06
2022-12-19,1858.89
2022-12-20,1873.11
2022-12-21,1867.22
2022-12-22,1867.21
2022-12-26,1924.09
2022-12-27,1983.95
2022-12-28,1972.15
2022-12-29,2029.03
2023-01-01,2046.26
2023-01-02,2064.09
2023-01-03,2061.06
2023-01-04,2125.84
2023-01-05,2143.93
2023-01-08,2164.61
2023-01-09,2211.76
2023-01-10,2190.42
2023-01-12,2149.39
2023-01-17,2182.11
2023-01-18,2173.1
2023-01-19,2178.81
2023-01-23,2165.1
2023-01-24,2173.25
2023-01-25,2183.62
2023-01-26,2183.21
2023-01-29,2168.53
2023-01-30,2127.52
2023-01-31,2111.68
2023-02-01,2116.65
2023-02-02,2094.54
2023-02-05,2096.08
2023-02-06,2100.7
2023-02-07,2177.34
2023-02-08,2170.21
2023-02-09,2182.61
2023-02-12,2121.75
2023-02-14,2105.46
2023-02-15,2091.56
2023-02-16,2070.41
2023-02-20,2046.81
2023-02-22,2080.38
2023-02-23,2022.64
2023-02-26,2027.19
2023-02-27,2023.54
2023-02-28,2019.93
2023-03-01,1995.49
2023-03-02,1967.45
2023-03-05,1938.25
2023-03-07,1952.66
2023-03-09,2002.7
2023-03-12,1975.89
2023-03-13,1951.21
2023-03-14,1953.06
2023-03-15,1938.62
2023-03-16,1933.31
2023-03-19,1926.4
2023-03-20,1949.06
2023-03-22,1933.29
2023-03-23,1915.14
2023-03-26,1888.27
2023-03-27,1906
2023-03-28,1918.1
2023-03-29,1919.42
2023-03-30,1908.55
2023-04-02,1888.55
2023-04-03,1871.88
2023-04-04,1866.68
2023-04-05,1875.07
2023-04-06,1866.79
2023-04-09,1838.48
2023-04-10,1844.02
2023-04-11,1871.33
2023-04-12,1963.55
2023-04-13,1934.47
2023-04-16,1931.68
2023-04-17,1908.04
2023-04-18,1904.98
2023-04-19,1920.12
2023-04-20,1904.4
2023-04-23,1885.6
2023-04-24,1888.32
2023-04-25,1905.68
2023-04-26,1892
2023-04-27,1889.73
2023-04-30,1870.65
2023-05-02,1866.4
2023-05-03,1857.23
2023-05-04,1869.73
2023-05-07,1850.61
2023-05-08,1833.69
2023-05-09,1844.36
2023-05-10,1841.93
2023-05-11,1838.59
2023-05-14,1821.64
2023-05-15,1818.31
2023-05-16,1821.6
2023-05-17,1845.01
2023-05-18,1877.32
2023-05-21,1883.2
2023-05-22,1891.31
2023-05-23,1942.63
2023-05-24,1959.12
2023-05-28,1941.74
2023-05-30,1888.61
2023-05-31,1849.79
2023-06-01,1866.34
2023-06-04,1919.37
2023-06-05,1901.99
2023-06-06,1927.65
2023-06-07,1932.33
2023-06-08,1939.61
2023-06-11,1980.09
2023-06-12,1987.87
2023-06-13,2020.64
2023-06-14,2037.06
2023-06-15,2042.07
2023-06-18,2094.33
2023-06-19,2091.39
2023-06-20,2064.83
2023-06-21,2050.78
2023-06-22,2055.53
2023-06-25,2117.73
2023-06-26,2129.42
2023-06-27,2186.36
2023-06-28,2150.99
2023-07-02,2097.29
2023-07-03,2075.97
2023-07-04,2088.7
2023-07-05,2049.44
2023-07-06,2049.38
2023-07-09,2077.76
2023-07-10,2076.96
2023-07-11,2072.24
2023-07-12,2097.55
2023-07-13,2084.93
2023-07-16,2097.09
2023-07-17,2144.16
2023-07-18,2154.07
2023-07-19,2165.24
2023-07-20,2163.92
2023-07-23,2227.16
2023-07-24,2200.5
2023-07-25,2164.31
2023-07-26,2156.2
2023-07-27,2126.48
2023-07-30,2100.34
2023-07-31,2106.18
2023-08-01,2077.58
2023-08-02,2086.84
2023-08-03,2089.84
2023-08-06,2051.47
2023-08-07,2048.26
2023-08-08,2019.85
2023-08-09,2060.91
2023-08-10,2066.05
2023-08-13,2080.86
2023-08-14,2077.24
2023-08-15,2045.44
2023-08-16,2025.12
2023-08-17,2033.13
2023-08-20,2011.14
2023-08-21,1998.28
2023-08-22,2015.98
2023-08-23,2045.45
2023-08-24,2013.93
2023-08-27,1993.38
2023-08-28,1998.48
2023-08-29,1993.42
2023-08-30,1990.59
2023-09-03,1960.78
2023-09-04,1967.83
2023-09-05,1961.37
2023-09-07,1932.45
2023-09-10,1942.68
2023-09-11,1986.99
2023-09-12,1967.57
2023-09-13,2007.06
2023-09-17,1964.91
2023-09-18,1969.18
2023-09-19,1985.43
2023-09-21,2029.78
2023-09-24,2010.35
2023-09-25,2004.45
2023-09-26,2022.91
2023-09-27,2004.3
2023-10-01,1971.1
2023-10-02,1976.29
2023-10-03,1958.72
2023-10-04,1967.97
2023-10-05,1956.92
2023-10-08,1921.24
2023-10-09,1908.66
2023-10-10,1889.59
2023-10-11,1894.76
2023-10-12,1874.6
2023-10-16,1851.43
2023-10-17,1864.62
2023-10-18,1907.89
2023-10-19,1903.84
2023-10-29,1875.65
2023-10-30,1878.7
2023-10-31,1864.4
2023-11-01,1858.56
2023-11-02,1847.7
2023-11-05,1826.23
2023-11-06,1847.54
2023-11-07,1858.76
2023-11-08,1863.94
2023-11-09,1852.08
2023-11-20,1853.48
2023-11-21,1829.65
2023-11-22,1850.33
2023-11-23,1860.2
2023-11-26,1907.95
2023-11-27,1896.67
2023-11-28,1894.53
2023-11-29,1874.79
2023-11-29,1876.6
2023-11-30,1858.53
2023-12-03,1851.23
2023-12-04,1847.81
2023-12-05,1837.71
2023-12-06,1841.04
2023-12-07,1852.77
2023-12-10,1963.98
2023-12-11,1948.57
2023-12-12,1985.44
2023-12-13,1988.04
2023-12-14,1994.6
2023-12-17,2022.35
2023-12-18,2060.49
2023-12-19,2106.48
2023-12-20,2141.87
2023-12-21,2109.1
2023-12-24,2088.07
2023-12-27,2070.84
2023-12-28,2068.9
2024-01-01,2060.15
2024-01-02,2030.1
2024-01-03,2058
2024-01-04,2049.28
2024-01-07,2022.92
2024-01-08,2059.49
2024-01-09,2080.12
2024-01-10,2089.62
2024-01-11,2088.99
2024-01-14,2120.62
2024-01-16,2175.17
2024-01-17,2163.06
2024-01-18,2155.82
2024-01-21,2130.18
2024-01-22,2098.69
2024-01-23,2098.29
2024-01-24,2088.04
2024-01-25,2084.09
2024-01-28,2094.46
2024-01-29,2104.72
2024-01-30,2119.61
2024-01-31,2097.93
2024-02-01,2067.01
2024-02-04,2061.7
2024-02-05,2076.27
2024-02-06,2085.71
2024-02-07,2090.64
2024-02-08,2096.38
2024-02-11,2085.82
2024-02-12,2101.16
2024-02-13,2070.59
2024-02-14,2076.5
2024-02-15,2062.03
2024-02-18,2034.82
2024-02-20,2033.06
2024-02-21,2026.59
2024-02-22,2005.83
2024-02-25,1979.02
2024-02-26,1992.3
2024-02-27,2001.64
2024-02-28,2000.77
2024-02-29,1972.09
2024-03-03,1960.3
2024-03-04,2078
2024-03-05,2007.69
2024-03-06,2017.03
2024-03-07,2030.55
2024-03-10,2052.65
2024-03-12,2111.24
2024-03-13,2108.72
2024-03-14,2080.87
2024-03-17,2070.25
2024-03-18,2073.53
2024-03-19,2067.29
2024-03-20,2063.95
2024-03-21,2048.57
2024-03-25,2031.55
2024-03-26,2041.7
2024-03-27,2030.86
2024-03-28,2035.64
2024-03-31,2018.33
2024-04-01,2012.07
2024-04-02,2010.21
2024-04-03,2006.78
2024-04-04,2004.05
2024-04-07,2026.81
2024-04-09,2036.01
2024-04-10,2025.3
2024-04-14,2023.35
2024-04-15,2006.52
2024-04-16,1991.71
2024-04-18,1972.14
2024-04-21,1984.43
2024-04-22,1969.02
2024-04-24,1969.17
2024-04-25,1965.93
2024-04-28,1980.27
2024-04-29,1980.34
2024-04-30,2006.28
2024-05-02,1998.96
2024-05-05,1974.37
2024-05-06,1958.75
2024-05-07,1960.81
2024-05-08,1960.6
2024-05-09,1966.23
2024-05-12,1974.5
2024-05-13,1998.89
2024-05-14,2027.51
2024-05-15,2017.97
2024-05-16,2018.76
2024-05-19,2064.45
2024-05-20,2092
2024-05-21,2115.94
2024-05-22,2131.49
2024-05-26,2109.34
2024-05-27,2113.27
2024-05-29,2089.42
2024-05-30,2069.53
2024-06-02,2083.04
2024-06-03,2079.07
2024-06-04,2085.3
2024-06-05,2079.71
2024-06-06,2077.78
2024-06-09,2073.19
2024-06-10,2082.09
2024-06-11,2115.24
2024-06-12,2121.62
2024-06-13,2112.29
2024-06-16,2095.25
2024-06-18,2076.49
2024-06-19,2078.76
2024-06-20,2068.31
2024-06-23,2062.94
2024-06-24,2066.16
2024-06-25,2071.77
2024-06-26,2060.16
2024-06-27,2051.92
2024-06-30,2037.09
2024-07-01,2053.38
2024-07-02,2100.43
2024-07-03,2104.22
2024-07-04,2119.69
2024-07-07,2140.97
2024-07-08,2136.35
2024-07-09,2152.14
2024-07-10,2175.4
2024-07-11,2204.61
2024-07-14,2257.59
2024-07-15,2240.41
2024-07-16,2310.59
2024-07-17,2364.63
2024-07-18,2424.32
2024-07-21,2485.94
2024-07-22,2488.09
2024-07-23,2563.43
2024-07-24,2536.11
2024-07-25,2568.11
2024-07-28,2681.56
2024-07-29,2661.09
2024-07-30,2696.65
2024-07-31,2760.9
2024-08-01,2755.62
2024-08-05,2796.38
2024-08-06,2651.32
2024-08-07,2759.67
2024-08-08,2766.38
2024-08-11,2860.91
2024-08-12,2931.65
2024-08-13,2923.46
2024-08-14,2957.75
2024-08-15,3000.81
2024-08-18,2966.33
2024-08-21,2968.44
2024-08-22,2974.46
2024-08-25,2894.57
2024-08-27,2782.6
2024-08-28,2786.4
2024-08-29,2749.57
2024-09-01,2695.93
2024-09-02,2823.25
2024-09-03,2830.16
2024-09-04,2739.46
2024-09-05,2727.36
2024-09-08,2701.9
2024-09-09,2646.03
2024-09-10,2632.94
2024-09-11,2610.21
2024-09-12,2688.38
2024-09-15,2637.79
2024-09-16,2580.76
2024-09-18,2576.76
2024-09-22,2588.35
2024-09-23,2529.33
2024-09-24,2470.39
2024-09-25,2519.57
2024-09-26,2486.76
2024-09-29,2464.4
2024-09-30,2508.86
2024-10-01,2623.56
2024-10-02,2597.49
2024-10-06,2653.58
2024-10-07,2690.72
2024-10-08,2663.32
2024-10-09,2668.17
2024-10-15,2699.66
2024-10-16,2742.88
2024-10-17,2745.36
2024-10-20,2697.91
2024-10-21,2639.92
2024-10-22,2665.81
2024-10-23,2645.39
2024-10-24,2627.14
2024-10-27,2617.95
2024-10-28,2645.36
2024-10-29,2692.05
2024-10-30,2677.62
2024-11-05,2677.4
2024-11-06,2675.51
2024-11-10,2738.06
