Time,NepseIndex,Change,Gain,Loss,AverageGain,AverageLoss,RS,RSI,12_Day_EMA,26_Day_EMA,MACD,TrueRange,ATR
1998-09-17,168.53,0.11,0.11,0.0,0.24,0.09,2.58,72.09,167.66,166.66,1.0,0.11,0.34
1998-09-20,169.01,0.48,0.48,0.0,0.26,0.09,2.97,74.84,167.87,166.83,1.04,0.48,0.35
1998-09-22,168.18,-0.83,0.0,0.83,0.24,0.14,1.72,63.22,167.92,166.93,0.99,0.83,0.38
1998-09-23,168.28,0.1,0.1,0.0,0.23,0.13,1.77,63.94,167.97,167.03,0.94,0.1,0.36
1998-09-24,166.72,-1.56,0.0,1.56,0.21,0.23,0.92,48.01,167.78,167.01,0.77,1.56,0.45
1998-09-27,166.22,-0.5,0.0,0.5,0.2,0.25,0.79,44.21,167.54,166.95,0.59,0.5,0.45
1998-10-06,165.75,-0.47,0.0,0.47,0.19,0.27,0.69,40.93,167.26,166.86,0.4,0.47,0.45
1998-10-07,167.35,1.6,1.6,0.0,0.29,0.25,1.15,53.56,167.28,166.9,0.38,1.6,0.53
1998-10-08,167.48,0.13,0.13,0.0,0.28,0.23,1.19,54.42,167.31,166.94,0.37,0.13,0.51
1998-10-11,167.95,0.47,0.47,0.0,0.29,0.21,1.35,57.46,167.41,167.02,0.39,0.47,0.5
1998-10-12,167.95,0.0,0.0,0.0,0.27,0.2,1.35,57.46,167.49,167.08,0.41,0.0,0.47
1998-10-13,168.42,0.47,0.47,0.0,0.28,0.18,1.53,60.52,167.63,167.18,0.45,0.47,0.47
1998-10-14,168.69,0.27,0.27,0.0,0.28,0.17,1.65,62.2,167.8,167.3,0.5,0.27,0.45
1998-10-15,168.75,0.06,0.06,0.0,0.27,0.16,1.67,62.58,167.94,167.4,0.54,0.06,0.43
1998-10-18,169.61,0.86,0.86,0.0,0.31,0.15,2.09,67.62,168.2,167.57,0.63,0.86,0.46
1998-10-25,170.07,0.46,0.46,0.0,0.32,0.14,2.33,69.95,168.49,167.75,0.74,0.46,0.46
1998-10-26,169.71,-0.36,0.0,0.36,0.3,0.15,1.94,65.95,168.68,167.9,0.78,0.36,0.45
1998-10-27,170.6,0.89,0.89,0.0,0.34,0.14,2.38,70.45,168.97,168.1,0.87,0.89,0.48
1998-10-28,171.39,0.79,0.79,0.0,0.37,0.13,2.81,73.76,169.34,168.34,1.0,0.79,0.5
1998-10-29,172.0,0.61,0.61,0.0,0.39,0.12,3.17,76.0,169.75,168.61,1.14,0.61,0.51
1998-11-01,172.41,0.41,0.41,0.0,0.39,0.11,3.42,77.4,170.16,168.89,1.27,0.41,0.5
1998-11-03,174.98,2.57,2.57,0.0,0.55,0.11,5.16,83.77,170.9,169.34,1.56,2.57,0.65
1998-11-04,176.81,1.83,1.83,0.0,0.64,0.1,6.49,86.66,171.81,169.9,1.91,1.83,0.74
1998-11-05,179.29,2.48,2.48,0.0,0.77,0.09,8.44,89.4,172.96,170.59,2.37,2.48,0.86
1998-11-08,182.06,2.77,2.77,0.0,0.91,0.08,10.78,91.51,174.36,171.44,2.92,2.77,1.0
1998-11-10,181.67,-0.39,0.0,0.39,0.85,0.11,7.96,88.83,175.49,172.2,3.29,0.39,0.95
1998-11-11,183.58,1.91,1.91,0.0,0.92,0.1,9.34,90.33,176.73,173.04,3.69,1.91,1.02
1998-11-12,183.77,0.19,0.19,0.0,0.87,0.09,9.48,90.46,177.81,173.84,3.98,0.19,0.96
1998-11-15,183.78,0.01,0.01,0.0,0.81,0.09,9.49,90.47,178.73,174.57,4.16,0.01,0.89
1998-11-16,184.17,0.39,0.39,0.0,0.78,0.08,9.84,90.78,179.57,175.28,4.28,0.39,0.86
1998-11-17,183.61,-0.56,0.0,0.56,0.72,0.11,6.37,86.44,180.19,175.9,4.29,0.56,0.84
1998-11-18,185.56,1.95,1.95,0.0,0.81,0.11,7.7,88.5,181.02,176.62,4.4,1.95,0.92
1998-11-19,187.3,1.74,1.74,0.0,0.88,0.1,8.97,89.97,181.98,177.41,4.57,1.74,0.98
1998-11-22,188.34,1.04,1.04,0.0,0.89,0.09,9.78,90.73,182.96,178.22,4.74,1.04,0.98
1998-11-23,189.46,1.12,1.12,0.0,0.91,0.08,10.73,91.48,183.96,179.05,4.91,1.12,0.99
1998-11-24,190.74,1.28,1.28,0.0,0.93,0.08,11.9,92.25,185.0,179.92,5.09,1.28,1.01
1998-11-25,190.75,0.01,0.01,0.0,0.87,0.07,11.91,92.25,185.89,180.72,5.17,0.01,0.94
1998-11-26,192.9,2.15,2.15,0.0,0.96,0.07,14.18,93.41,186.97,181.62,5.35,2.15,1.03
1998-11-29,193.45,0.55,0.55,0.0,0.93,0.06,14.81,93.67,187.96,182.5,5.47,0.55,0.99
1998-11-30,192.93,-0.52,0.0,0.52,0.86,0.1,9.04,90.04,188.73,183.27,5.46,0.52,0.96
1998-12-01,192.66,-0.27,0.0,0.27,0.8,0.11,7.43,88.13,189.33,183.97,5.37,0.27,0.91
1998-12-02,192.85,0.19,0.19,0.0,0.76,0.1,7.56,88.32,189.87,184.62,5.25,0.19,0.86
1998-12-03,190.55,-2.3,0.0,2.3,0.7,0.26,2.73,73.21,189.98,185.06,4.92,2.3,0.96
1998-12-06,190.47,-0.08,0.0,0.08,0.65,0.24,2.67,72.75,190.05,185.46,4.59,0.08,0.9
1998-12-07,190.52,0.05,0.05,0.0,0.61,0.23,2.68,72.86,190.13,185.84,4.29,0.05,0.84
1998-12-08,190.68,0.16,0.16,0.0,0.58,0.21,2.74,73.26,190.21,186.2,4.01,0.16,0.79
1998-12-09,190.47,-0.21,0.0,0.21,0.54,0.21,2.54,71.79,190.25,186.51,3.74,0.21,0.75
1998-12-13,188.87,-1.6,0.0,1.6,0.5,0.31,1.61,61.63,190.04,186.69,3.35,1.6,0.81
1998-12-14,187.67,-1.2,0.0,1.2,0.46,0.37,1.24,55.32,189.67,186.76,2.91,1.2,0.84
1998-12-15,187.16,-0.51,0.0,0.51,0.43,0.38,1.12,52.84,189.29,186.79,2.5,0.51,0.81
1998-12-16,187.45,0.29,0.29,0.0,0.42,0.36,1.18,54.1,189.0,186.84,2.17,0.29,0.78
1998-12-17,187.55,0.1,0.1,0.0,0.4,0.33,1.2,54.55,188.78,186.89,1.89,0.1,0.73
1998-12-20,187.82,0.27,0.27,0.0,0.39,0.31,1.26,55.81,188.63,186.96,1.67,0.27,0.69
1998-12-21,188.35,0.53,0.53,0.0,0.4,0.29,1.4,58.26,188.59,187.06,1.53,0.53,0.68
1998-12-22,188.41,0.06,0.06,0.0,0.37,0.26,1.41,58.54,188.56,187.16,1.4,0.06,0.64
1998-12-23,188.85,0.44,0.44,0.0,0.38,0.25,1.54,60.63,188.61,187.29,1.32,0.44,0.62
1998-12-24,188.44,-0.41,0.0,0.41,0.35,0.26,1.36,57.71,188.58,187.37,1.21,0.41,0.61
1998-12-27,189.72,1.28,1.28,0.0,0.42,0.24,1.75,63.6,188.76,187.55,1.21,1.28,0.66
1998-12-28,189.57,-0.15,0.0,0.15,0.39,0.23,1.67,62.5,188.88,187.7,1.18,0.15,0.62
1998-12-30,174.97,-14.6,0.0,14.6,0.36,1.26,0.29,22.25,186.74,186.75,-0.01,14.6,1.62
1998-12-31,175.46,0.49,0.49,0.0,0.37,1.17,0.32,24.01,185.01,185.92,-0.91,0.49,1.54
1999-01-03,176.49,1.03,1.03,0.0,0.42,1.09,0.38,27.74,183.7,185.22,-1.52,1.03,1.5
1999-01-04,176.74,0.25,0.25,0.0,0.4,1.01,0.4,28.65,182.63,184.59,-1.97,0.25,1.41
1999-01-05,177.78,1.04,1.04,0.0,0.45,0.94,0.48,32.47,181.88,184.09,-2.21,1.04,1.39
1999-01-06,178.8,1.02,1.02,0.0,0.49,0.87,0.56,36.09,181.41,183.7,-2.29,1.02,1.36
1999-01-07,179.22,0.42,0.42,0.0,0.49,0.81,0.6,37.57,181.07,183.36,-2.29,0.42,1.29
1999-01-10,180.8,1.58,1.58,0.0,0.56,0.75,0.75,42.94,181.03,183.17,-2.15,1.58,1.31
1999-01-12,181.35,0.55,0.55,0.0,0.56,0.7,0.81,44.72,181.08,183.04,-1.96,0.55,1.26
1999-01-13,181.7,0.35,0.35,0.0,0.55,0.65,0.85,45.88,181.17,182.94,-1.77,0.35,1.19
1999-01-14,181.67,-0.03,0.0,0.03,0.51,0.6,0.84,45.79,181.25,182.85,-1.6,0.03,1.11
1999-01-17,181.05,-0.62,0.0,0.62,0.47,0.6,0.78,43.9,181.22,182.71,-1.49,0.62,1.08
1999-01-18,181.23,0.18,0.18,0.0,0.45,0.56,0.81,44.62,181.22,182.6,-1.38,0.18,1.01
1999-01-19,181.68,0.45,0.45,0.0,0.45,0.52,0.87,46.45,181.29,182.53,-1.24,0.45,0.97
1999-01-20,182.31,0.63,0.63,0.0,0.46,0.48,0.96,48.99,181.45,182.52,-1.07,0.63,0.95
1999-01-21,182.68,0.37,0.37,0.0,0.46,0.45,1.02,50.48,181.64,182.53,-0.89,0.37,0.91
1999-01-25,182.89,0.21,0.21,0.0,0.44,0.42,1.06,51.35,181.83,182.56,-0.73,0.21,0.86
1999-01-26,181.76,-1.13,0.0,1.13,0.41,0.47,0.87,46.62,181.82,182.5,-0.68,1.13,0.88
1999-01-27,180.59,-1.17,0.0,1.17,0.38,0.52,0.73,42.27,181.63,182.36,-0.73,1.17,0.9
1999-01-28,180.03,-0.56,0.0,0.56,0.35,0.52,0.68,40.33,181.38,182.18,-0.8,0.56,0.87
1999-01-31,179.6,-0.43,0.0,0.43,0.33,0.51,0.64,38.86,181.11,181.99,-0.88,0.43,0.84
1999-02-01,179.16,-0.44,0.0,0.44,0.3,0.51,0.6,37.36,180.81,181.78,-0.97,0.44,0.81
1999-02-02,178.61,-0.55,0.0,0.55,0.28,0.51,0.55,35.51,180.47,181.55,-1.08,0.55,0.79
1999-02-03,178.46,-0.15,0.0,0.15,0.26,0.49,0.54,35.0,180.16,181.32,-1.16,0.15,0.75
1999-02-04,179.1,0.64,0.64,0.0,0.29,0.45,0.64,39.02,180.0,181.15,-1.16,0.64,0.74
1999-02-07,179.36,0.26,0.26,0.0,0.29,0.42,0.68,40.62,179.9,181.02,-1.12,0.26,0.71
1999-02-08,178.66,-0.7,0.0,0.7,0.27,0.44,0.61,37.74,179.71,180.85,-1.14,0.7,0.71
1999-02-10,177.61,-1.05,0.0,1.05,0.25,0.48,0.51,33.86,179.39,180.61,-1.22,1.05,0.73
1999-02-11,178.48,0.87,0.87,0.0,0.29,0.45,0.65,39.42,179.25,180.45,-1.2,0.87,0.74
1999-02-15,179.38,0.9,0.9,0.0,0.34,0.42,0.81,44.6,179.27,180.37,-1.1,0.9,0.75
1999-02-16,178.94,-0.44,0.0,0.44,0.31,0.42,0.74,42.68,179.22,180.26,-1.05,0.44,0.73
1999-02-17,179.38,0.44,0.44,0.0,0.32,0.39,0.83,45.22,179.24,180.2,-0.96,0.44,0.71
1999-02-18,178.94,-0.44,0.0,0.44,0.3,0.39,0.76,43.16,179.2,180.11,-0.91,0.44,0.69
1999-02-21,179.89,0.95,0.95,0.0,0.34,0.36,0.95,48.61,179.3,180.09,-0.79,0.95,0.71
1999-02-22,179.65,-0.24,0.0,0.24,0.32,0.35,0.9,47.37,179.36,180.06,-0.7,0.24,0.67
1999-02-23,180.03,0.38,0.38,0.0,0.32,0.33,0.98,49.56,179.46,180.05,-0.6,0.38,0.65
1999-02-24,179.88,-0.15,0.0,0.15,0.3,0.32,0.95,48.7,179.52,180.04,-0.52,0.15,0.62
1999-02-25,179.18,-0.7,0.0,0.7,0.28,0.34,0.81,44.79,179.47,179.98,-0.51,0.7,0.62
1999-02-28,178.94,-0.24,0.0,0.24,0.26,0.34,0.77,43.5,179.39,179.9,-0.51,0.24,0.6
1999-03-02,178.81,-0.13,0.0,0.13,0.24,0.32,0.75,42.79,179.3,179.82,-0.52,0.13,0.56
1999-03-03,178.17,-0.64,0.0,0.64,0.22,0.34,0.65,39.34,179.13,179.7,-0.57,0.64,0.57
1999-03-04,177.83,-0.34,0.0,0.34,0.21,0.34,0.6,37.61,178.93,179.56,-0.63,0.34,0.55
1999-03-07,178.34,0.51,0.51,0.0,0.23,0.32,0.72,41.75,178.84,179.47,-0.63,0.51,0.55
1999-03-08,178.3,-0.04,0.0,0.04,0.21,0.3,0.71,41.52,178.75,179.38,-0.63,0.04,0.51
1999-03-09,178.37,0.07,0.07,0.0,0.2,0.28,0.73,42.13,178.7,179.31,-0.61,0.07,0.48
1999-03-10,179.02,0.65,0.65,0.0,0.23,0.26,0.91,47.58,178.75,179.29,-0.54,0.65,0.49
1999-03-11,179.36,0.34,0.34,0.0,0.24,0.24,1.01,50.22,178.84,179.29,-0.45,0.34,0.48
1999-03-14,180.17,0.81,0.81,0.0,0.28,0.22,1.27,55.92,179.04,179.36,-0.31,0.81,0.51
1999-03-15,181.4,1.23,1.23,0.0,0.35,0.21,1.69,62.87,179.41,179.51,-0.1,1.23,0.56
1999-03-16,182.4,1.0,1.0,0.0,0.4,0.19,2.06,67.37,179.87,179.72,0.14,1.0,0.59
1999-03-18,184.24,1.84,1.84,0.0,0.5,0.18,2.8,73.69,180.54,180.06,0.48,1.84,0.68
1999-03-21,183.96,-0.28,0.0,0.28,0.46,0.19,2.5,71.42,181.07,180.35,0.72,0.28,0.65
1999-03-22,184.49,0.53,0.53,0.0,0.47,0.17,2.72,73.11,181.59,180.65,0.94,0.53,0.64
1999-03-23,184.27,-0.22,0.0,0.22,0.44,0.18,2.48,71.23,182.0,180.92,1.08,0.22,0.61
1999-03-24,185.07,0.8,0.8,0.0,0.46,0.16,2.83,73.86,182.48,181.23,1.25,0.8,0.62
1999-03-28,184.58,-0.49,0.0,0.49,0.43,0.19,2.3,69.66,182.8,181.48,1.32,0.49,0.62
1999-03-29,185.55,0.97,0.97,0.0,0.47,0.17,2.7,72.94,183.22,181.78,1.44,0.97,0.64
1999-03-30,186.76,1.21,1.21,0.0,0.52,0.16,3.23,76.38,183.77,182.15,1.62,1.21,0.68
1999-03-31,187.37,0.61,0.61,0.0,0.53,0.15,3.52,77.9,184.32,182.53,1.79,0.61,0.68
1999-04-01,183.3,-4.07,0.0,4.07,0.49,0.43,1.14,53.24,184.16,182.59,1.57,4.07,0.92
1999-04-04,184.97,1.67,1.67,0.0,0.57,0.4,1.44,58.98,184.29,182.77,1.52,1.67,0.97
1999-04-05,185.64,0.67,0.67,0.0,0.58,0.37,1.57,61.04,184.5,182.98,1.52,0.67,0.95
1999-04-06,186.04,0.4,0.4,0.0,0.57,0.34,1.65,62.27,184.73,183.21,1.53,0.4,0.91
1999-04-07,186.8,0.76,0.76,0.0,0.58,0.32,1.82,64.54,185.05,183.47,1.58,0.76,0.9
1999-04-08,186.05,-0.75,0.0,0.75,0.54,0.35,1.54,60.65,185.21,183.66,1.54,0.75,0.89
1999-04-11,186.74,0.69,0.69,0.0,0.55,0.33,1.69,62.87,185.44,183.89,1.55,0.69,0.88
1999-04-12,188.1,1.36,1.36,0.0,0.61,0.3,2.02,66.83,185.85,184.2,1.65,1.36,0.91
1999-04-13,188.38,0.28,0.28,0.0,0.58,0.28,2.09,67.6,186.24,184.51,1.73,0.28,0.87
1999-04-15,189.01,0.63,0.63,0.0,0.59,0.26,2.26,69.32,186.67,184.85,1.82,0.63,0.85
1999-04-18,190.88,1.87,1.87,0.0,0.68,0.24,2.81,73.77,187.31,185.29,2.02,1.87,0.92
1999-04-19,192.59,1.71,1.71,0.0,0.75,0.22,3.36,77.05,188.13,185.83,2.29,1.71,0.98
1999-04-20,193.55,0.96,0.96,0.0,0.77,0.21,3.69,78.66,188.96,186.4,2.56,0.96,0.98
1999-04-21,194.07,0.52,0.52,0.0,0.75,0.19,3.88,79.5,189.75,186.97,2.77,0.52,0.94
1999-04-22,192.6,-1.47,0.0,1.47,0.7,0.28,2.45,70.99,190.19,187.39,2.8,1.47,0.98
1999-04-25,191.83,-0.77,0.0,0.77,0.65,0.32,2.03,66.95,190.44,187.72,2.72,0.77,0.97
1999-04-26,192.88,1.05,1.05,0.0,0.68,0.3,2.28,69.5,190.81,188.1,2.71,1.05,0.97
1999-04-28,192.17,-0.71,0.0,0.71,0.63,0.33,1.92,65.8,191.02,188.4,2.62,0.71,0.95
1999-04-29,191.82,-0.35,0.0,0.35,0.58,0.33,1.78,64.0,191.15,188.66,2.49,0.35,0.91
1999-05-02,193.27,1.45,1.45,0.0,0.64,0.3,2.12,67.93,191.47,189.0,2.47,1.45,0.95
1999-05-04,194.07,0.8,0.8,0.0,0.66,0.28,2.32,69.88,191.87,189.37,2.5,0.8,0.94
1999-05-05,195.53,1.46,1.46,0.0,0.71,0.26,2.72,73.1,192.43,189.83,2.61,1.46,0.98
1999-05-06,196.07,0.54,0.54,0.0,0.7,0.24,2.88,74.2,192.99,190.29,2.7,0.54,0.94
1999-05-09,196.1,0.03,0.03,0.0,0.65,0.23,2.89,74.26,193.47,190.72,2.75,0.03,0.88
1999-05-10,195.9,-0.2,0.0,0.2,0.61,0.22,2.7,72.98,193.85,191.11,2.74,0.2,0.83
1999-05-11,195.65,-0.25,0.0,0.25,0.56,0.23,2.49,71.33,194.12,191.44,2.68,0.25,0.79
1999-05-12,196.95,1.3,1.3,0.0,0.62,0.21,2.93,74.56,194.56,191.85,2.71,1.3,0.83
1999-05-13,196.98,0.03,0.03,0.0,0.57,0.2,2.94,74.63,194.93,192.23,2.7,0.03,0.77
1999-05-17,198.36,1.38,1.38,0.0,0.63,0.18,3.49,77.71,195.46,192.68,2.77,1.38,0.81
1999-05-18,197.72,-0.64,0.0,0.64,0.59,0.21,2.74,73.27,195.81,193.06,2.75,0.64,0.8
1999-05-19,198.58,0.86,0.86,0.0,0.61,0.2,3.05,75.31,196.23,193.47,2.77,0.86,0.8
1999-05-20,199.7,1.12,1.12,0.0,0.64,0.18,3.48,77.7,196.77,193.93,2.84,1.12,0.83
1999-05-23,200.36,0.66,0.66,0.0,0.64,0.17,3.76,78.99,197.32,194.4,2.91,0.66,0.82
1999-05-24,200.88,0.52,0.52,0.0,0.63,0.16,3.99,79.97,197.87,194.88,2.98,0.52,0.79
1999-05-25,201.52,0.64,0.64,0.0,0.64,0.15,4.3,81.14,198.43,195.38,3.05,0.64,0.78
1999-05-26,203.2,1.68,1.68,0.0,0.71,0.14,5.18,83.81,199.16,195.96,3.21,1.68,0.85
1999-05-27,205.32,2.12,2.12,0.0,0.81,0.13,6.37,86.42,200.11,196.65,3.46,2.12,0.94
1999-05-30,206.18,0.86,0.86,0.0,0.81,0.12,6.89,87.32,201.04,197.35,3.69,0.86,0.93
1999-05-31,207.77,1.59,1.59,0.0,0.87,0.11,7.92,88.79,202.08,198.13,3.95,1.59,0.98
1999-06-01,208.3,0.53,0.53,0.0,0.85,0.1,8.29,89.24,203.04,198.88,4.16,0.53,0.95
1999-06-02,209.14,0.84,0.84,0.0,0.84,0.09,8.93,89.92,203.97,199.64,4.34,0.84,0.94
1999-06-03,210.0,0.86,0.86,0.0,0.85,0.09,9.62,90.59,204.9,200.41,4.49,0.86,0.93
1999-06-06,210.96,0.96,0.96,0.0,0.85,0.08,10.46,91.28,205.83,201.19,4.64,0.96,0.94
1999-06-07,211.94,0.98,0.98,0.0,0.86,0.08,11.39,91.93,206.77,201.99,4.79,0.98,0.94
1999-06-09,211.85,-0.09,0.0,0.09,0.8,0.08,10.43,91.25,207.55,202.72,4.84,0.09,0.88
1999-06-10,212.3,0.45,0.45,0.0,0.78,0.07,10.89,91.59,208.28,203.43,4.86,0.45,0.85
1999-06-13,212.51,0.21,0.21,0.0,0.74,0.07,11.11,91.74,208.93,204.1,4.84,0.21,0.8
1999-06-14,212.39,-0.12,0.0,0.12,0.68,0.07,9.75,90.7,209.47,204.71,4.75,0.12,0.75
1999-06-15,212.14,-0.25,0.0,0.25,0.63,0.08,7.65,88.44,209.88,205.26,4.61,0.25,0.72
1999-06-16,214.14,2.0,2.0,0.0,0.73,0.08,9.51,90.48,210.53,205.92,4.61,2.0,0.81
1999-06-17,217.99,3.85,3.85,0.0,0.95,0.07,13.35,93.03,211.68,206.81,4.87,3.85,1.03
1999-06-20,223.3,5.31,5.31,0.0,1.27,0.07,19.07,95.02,213.47,208.04,5.43,5.31,1.33
1999-06-21,226.19,2.89,2.89,0.0,1.38,0.06,22.42,95.73,215.43,209.38,6.04,2.89,1.44
1999-06-22,229.08,2.89,2.89,0.0,1.49,0.06,26.02,96.3,217.53,210.84,6.69,2.89,1.55
1999-06-23,232.64,3.56,3.56,0.0,1.64,0.05,30.8,96.86,219.85,212.45,7.4,3.56,1.69
1999-06-24,233.13,0.49,0.49,0.0,1.56,0.05,31.51,96.92,221.89,213.99,7.91,0.49,1.6
1999-06-27,231.32,-1.81,0.0,1.81,1.44,0.18,8.25,89.19,223.34,215.27,8.07,1.81,1.62
1999-06-28,227.37,-3.95,0.0,3.95,1.34,0.44,3.02,75.1,223.96,216.17,7.8,3.95,1.79
1999-06-29,220.78,-6.59,0.0,6.59,1.25,0.88,1.41,58.5,223.47,216.51,6.97,6.59,2.13
1999-06-30,215.15,-5.63,0.0,5.63,1.16,1.22,0.95,48.61,222.19,216.41,5.79,5.63,2.38
1999-07-01,212.15,-3.0,0.0,3.0,1.07,1.35,0.8,44.31,220.65,216.09,4.56,3.0,2.42
1999-07-04,212.54,0.39,0.39,0.0,1.03,1.25,0.82,44.99,219.4,215.83,3.57,0.39,2.28
1999-07-05,212.93,0.39,0.39,0.0,0.98,1.16,0.84,45.71,218.41,215.61,2.79,0.39,2.14
1999-07-06,213.2,0.27,0.27,0.0,0.93,1.08,0.86,46.23,217.6,215.44,2.17,0.27,2.01
1999-07-07,211.95,-1.25,0.0,1.25,0.86,1.09,0.79,44.12,216.73,215.18,1.56,1.25,1.96
1999-07-08,212.16,0.21,0.21,0.0,0.82,1.01,0.8,44.57,216.03,214.95,1.08,0.21,1.83
1999-07-11,212.72,0.56,0.56,0.0,0.8,0.94,0.85,45.85,215.52,214.79,0.73,0.56,1.74
1999-07-12,213.72,1.0,1.0,0.0,0.81,0.87,0.93,48.14,215.24,214.71,0.54,1.0,1.69
1999-07-13,213.17,-0.55,0.0,0.55,0.75,0.85,0.89,46.96,214.93,214.6,0.33,0.55,1.61
1999-07-14,216.23,3.06,3.06,0.0,0.92,0.79,1.16,53.74,215.13,214.72,0.41,3.06,1.71
1999-07-15,216.92,0.69,0.69,0.0,0.9,0.73,1.23,55.14,215.4,214.88,0.52,0.69,1.64
1999-07-18,218.32,1.4,1.4,0.0,0.94,0.68,1.38,57.91,215.85,215.13,0.72,1.4,1.62
1999-07-19,220.03,1.71,1.71,0.0,0.99,0.63,1.57,61.07,216.49,215.5,1.0,1.71,1.63
1999-07-20,221.92,1.89,1.89,0.0,1.06,0.59,1.8,64.26,217.33,215.97,1.36,1.89,1.65
1999-07-21,225.06,3.14,3.14,0.0,1.21,0.55,2.21,68.84,218.52,216.65,1.87,3.14,1.75
1999-07-22,226.15,1.09,1.09,0.0,1.2,0.51,2.36,70.26,219.69,217.35,2.34,1.09,1.7
1999-07-25,228.41,2.26,2.26,0.0,1.27,0.47,2.71,73.01,221.03,218.17,2.86,2.26,1.74
1999-07-26,228.34,-0.07,0.0,0.07,1.18,0.44,2.67,72.79,222.16,218.92,3.23,0.07,1.62
1999-07-27,227.27,-1.07,0.0,1.07,1.1,0.49,2.26,69.28,222.94,219.54,3.4,1.07,1.59
1999-07-28,226.31,-0.96,0.0,0.96,1.02,0.52,1.96,66.19,223.46,220.04,3.42,0.96,1.54
1999-07-29,226.31,0.0,0.0,0.0,0.95,0.48,1.96,66.19,223.9,220.51,3.39,0.0,1.43
1999-08-01,223.09,-3.22,0.0,3.22,0.88,0.68,1.29,56.42,223.78,220.7,3.08,3.22,1.56
1999-08-02,224.79,1.7,1.7,0.0,0.94,0.63,1.49,59.8,223.93,221.0,2.93,1.7,1.57
1999-08-03,225.26,0.47,0.47,0.0,0.9,0.59,1.54,60.7,224.14,221.32,2.82,0.47,1.49
1999-08-04,225.57,0.31,0.31,0.0,0.86,0.54,1.59,61.32,224.36,221.63,2.72,0.31,1.41
1999-08-05,226.2,0.63,0.63,0.0,0.85,0.5,1.67,62.61,224.64,221.97,2.67,0.63,1.35
1999-08-09,227.41,1.21,1.21,0.0,0.87,0.47,1.86,65.02,225.07,222.37,2.69,1.21,1.34
1999-08-10,227.26,-0.15,0.0,0.15,0.81,0.45,1.81,64.47,225.4,222.73,2.67,0.15,1.26
1999-08-12,227.1,-0.16,0.0,0.16,0.75,0.43,1.77,63.84,225.66,223.06,2.61,0.16,1.18
1999-08-15,227.62,0.52,0.52,0.0,0.73,0.4,1.86,65.03,225.97,223.4,2.57,0.52,1.13
1999-08-16,227.79,0.17,0.17,0.0,0.69,0.37,1.89,65.43,226.25,223.72,2.52,0.17,1.06
1999-08-17,228.19,0.4,0.4,0.0,0.67,0.34,1.98,66.4,226.55,224.05,2.49,0.4,1.01
1999-08-18,228.19,0.0,0.0,0.0,0.63,0.32,1.98,66.4,226.8,224.36,2.44,0.0,0.94
1999-08-19,229.12,0.93,0.93,0.0,0.65,0.29,2.2,68.78,227.16,224.71,2.44,0.93,0.94
1999-08-22,228.17,-0.95,0.0,0.95,0.6,0.34,1.76,63.82,227.31,224.97,2.34,0.95,0.94
1999-08-23,228.4,0.23,0.23,0.0,0.57,0.32,1.82,64.49,227.48,225.22,2.26,0.23,0.89
1999-08-24,228.93,0.53,0.53,0.0,0.57,0.29,1.94,66.04,227.7,225.5,2.21,0.53,0.87
1999-08-25,228.94,0.01,0.01,0.0,0.53,0.27,1.95,66.07,227.89,225.75,2.14,0.01,0.8
1999-08-30,229.33,0.39,0.39,0.0,0.52,0.25,2.06,67.29,228.11,226.02,2.1,0.39,0.77
1999-08-31,229.62,0.29,0.29,0.0,0.5,0.24,2.15,68.21,228.35,226.28,2.06,0.29,0.74
1999-09-01,230.41,0.79,0.79,0.0,0.52,0.22,2.4,70.62,228.66,226.59,2.07,0.79,0.74
1999-09-03,230.99,0.58,0.58,0.0,0.53,0.2,2.61,72.28,229.02,226.92,2.11,0.58,0.73
1999-09-06,231.39,0.4,0.4,0.0,0.52,0.19,2.76,73.4,229.39,227.25,2.14,0.4,0.71
1999-09-07,232.01,0.62,0.62,0.0,0.53,0.17,3.01,75.08,229.79,227.6,2.19,0.62,0.7
1999-09-08,231.62,-0.39,0.0,0.39,0.49,0.19,2.57,72.0,230.07,227.9,2.17,0.39,0.68
1999-09-09,231.08,-0.54,0.0,0.54,0.45,0.22,2.11,67.85,230.23,228.13,2.09,0.54,0.67
1999-09-10,232.4,1.32,1.32,0.0,0.52,0.2,2.58,72.09,230.56,228.45,2.11,1.32,0.72
1999-09-13,233.39,0.99,0.99,0.0,0.55,0.19,2.96,74.77,231.0,228.82,2.18,0.99,0.74
1999-09-14,234.73,1.34,1.34,0.0,0.61,0.17,3.52,77.87,231.57,229.25,2.32,1.34,0.78
1999-09-15,236.45,1.72,1.72,0.0,0.69,0.16,4.29,81.09,232.32,229.79,2.53,1.72,0.85
1999-09-16,237.5,1.05,1.05,0.0,0.71,0.15,4.79,82.73,233.12,230.36,2.76,1.05,0.86
1999-09-17,239.35,1.85,1.85,0.0,0.79,0.14,5.75,85.18,234.08,231.02,3.05,1.85,0.93
1999-09-20,238.55,-0.8,0.0,0.8,0.74,0.19,3.98,79.9,234.76,231.58,3.18,0.8,0.92
1999-09-21,239.95,1.4,1.4,0.0,0.78,0.17,4.56,82.01,235.56,232.2,3.36,1.4,0.96
1999-09-22,241.09,1.14,1.14,0.0,0.81,0.16,5.07,83.52,236.41,232.86,3.55,1.14,0.97
1999-09-23,242.72,1.63,1.63,0.0,0.87,0.15,5.85,85.41,237.38,233.59,3.79,1.63,1.02
